Code,Name,Purchase Price,Tax,Retail Price,Category Code
PRO665,MEMORY CARD MICRO SD  8 GB,0,0,0,MEMORYCARD
PRO666,MEMORY CARD SD TRANSCEND 16 GB (CLASS 4),0,0,0,MEMORYCARD
PRO667,MEMORY CARD SD TRANSCEND 32 GB (CLASS 10),0,0,0,MEMORYCARD
PRO668,MEMORY CARD SD TRANSCEND 32 GB (CLASS 4),0,0,0,MEMORYCARD
PRO669,METAL DETECTOR NONE HAND MD-3003B1,0,0,0,METALDETECTOR
PRO670,MINI PC  ANDROID MK-809,0,0,0,MINIPC
PRO671,MINI PC  ANDROID TV BOX,0,0,0,MINIPC
PRO672,MINI PC NONE ANDROID M 8 s,0,0,0,MINIPC
PRO673,MINI PC NONE ANDROID QUAD CORE,0,0,0,MINIPC
PRO674,MINI PC NONE ANDROID QUAD CORE 2,0,0,0,MINIPC
PRO675,MOBILE ASUS 16GB ZE500KL,0,0,0,MOBILE
PRO676,MOBILE M I 16GB 4X,0,0,0,MOBILE
PRO677,MOBILE WATCH ANDROID U 8,0,0,0,MOBILEWATCH
PRO678,PASTE AMTECH NC-559,0,0,0,PASTE
PRO679,PENDRIVE TRANSCEND USB 16 GB JF 350,0,0,0,PENDRIVE
PRO680,PENDRIVE TRANSCEND USB 8 GB JF 370,0,0,0,PENDRIVE
PRO681,PENDRIVE TRANSCEND USB 8 GB JF 790,0,0,0,PENDRIVE
PRO682,PENDRIVE TWINMOS USB 2 16GB X2,0,0,0,PENDRIVE
PRO683,PENDRIVE TWINMOS USB 2 32GB,0,0,0,PENDRIVE
PRO684,PENDRIVE TWINMOS USB 2 8 GB,0,0,0,PENDRIVE
PRO685,PORTABLE AC GREE STAND GP - 12 LF,0,0,0,PORTABLEAC
PRO686,POWER BANK GUCCI USB 8800mAh,0,0,0,POWERBANK
PRO687,POWER BANK M I USB 10400 maH,0,0,0,POWERBANK
PRO688,POWER STRIPS BELKIN NORMAL GOLDEN SERIES,0,0,0,POWERSTRIPS
PRO689,POWER SUPPLY CLASSIC TV AC STOPPER,0,0,0,POWERSUPPLY
PRO690,POWER SUPPLY G4 POWER 1500 VA OUTPUT 220+,0,0,0,POWERSUPPLY
PRO691,POWER SUPPLY OVO INTERNET 450WT,0,0,0,POWERSUPPLY
PRO692,POWER SUPPLY SAMSUNG 1000 VA,0,0,0,POWERSUPPLY
PRO693,PRINTER CANON IP 2772,0,0,0,PRINTER
PRO694,PRINTER HP USB p 1102,0,0,0,PRINTER
PRO695,PROCESSOR INTEL CORE i5 3.2GHZ4570 4GEN,0,0,0,PROCESSOR
PRO696,PROCESSOR INTEL CORE i5 3.2GHZ4570 4TH,0,0,0,PROCESSOR
PRO697,PROCESSOR INTEL CORE i7 3.4GHZ 4770 4TH GEN,0,0,0,PROCESSOR
PRO698,RAM ELPIDA DDR3 4GB,0,0,0,RAM
PRO699,RAM KINGSTON DESKTOP 4GB DDR3,0,0,0,RAM
PRO700,RAM MTECK NOTEBOOK DDR 3 4GB,0,0,0,RAM
PRO701,RAM PNY 4GB DDR3 1600,0,0,0,RAM
PRO702,RAM SAMSUNG DDR2 1 GB,0,0,0,RAM
PRO703,RAM SAMSUNG DDR2 512 MB,0,0,0,RAM
PRO704,RAM SAMSUNG DDR3 4GB,0,0,0,RAM
PRO705,RAM DDR3 8 GB,0,0,0,RAM
PRO706,RAM TWINMOS DDR3 1 GB,0,0,0,RAM
PRO707,RAM TWINMOS DDR3 2 GB,0,0,0,RAM
PRO708,RAM TWINMOS DDR3 4 GB,0,0,0,RAM
PRO709,SCANER CANON INTERNAL LIDE-120,0,0,0,SCANER
PRO710,SCREEN CLEANING KIT NONE NORMAL 200 ML,0,0,0,SCREENCLEANING
PRO711,SCREEN GUARD iPAD ANDROID NONE,0,0,0,SCREENGUARD
PRO712,SELFIE STICK MONOPOD STAND,0,0,0,SELFIESTICK
PRO713,SERVICE CHARGE  OTHERS,0,0,0,SERVICECHARGE
PRO714,SERVICE CHARGE FOR LAPTOP,0,0,0,SERVICECHARGE
PRO715,SERVICE CHARGE FOR AC,0,0,0,SERVICECHARGE
PRO716,SERVICE CHARGE FOR TV,0,0,0,SERVICECHARGE
PRO717,SOFI PROGRAMMER SOFI MULTI-FUNCTION RT 809,0,0,0,SOFIPROGRAMMER
PRO718,SOFI PROGRAMMER SOFI VIOS SP8 - A,0,0,0,SOFIPROGRAMMER
PRO719,SOFI PROGRAMMER SOFI VIOS SP8- B,0,0,0,SOFIPROGRAMMER
PRO720,SPEAKER ALL BRAND NOTEBOOK INTERNAL,0,0,0,SPEAKER
PRO721,SPEAKER BLUETOOTH INTERNAL AK 109,0,0,0,SPEAKER
PRO722,SPEAKER CREATIVE BLUETOOTH T 3150 2:1,0,0,0,SPEAKER
PRO723,SPEAKER FOXTROT EASY S3,0,0,0,SPEAKER
PRO724,SPEAKER HYUNDAI BLUETOOTH 2600,0,0,0,SPEAKER
PRO725,SPEAKER MAC BOOK INTERNAL A1286 ETC,0,0,0,SPEAKER
PRO726,SPEAKER MINI BLUETOOTH 53 U,0,0,0,SPEAKER
PRO727,SWITCH TP LINK TL-SF1008D,0,0,0,SWITCH
PRO728,TONER CHALLENGER INTEL ATOM 05A,0,0,0,TONER
PRO729,TONER DANIEL INTERNAL 05A,0,0,0,TONER
PRO730,TONER DANIEL INTERNAL 35A,0,0,0,TONER
PRO731,TONER DANIEL INTERNAL 49A,0,0,0,TONER
PRO732,TONER DANIEL INTERNAL 85A/325,0,0,0,TONER
PRO733,TONER HP INTERNAL 312,0,0,0,TONER
PRO734,TONER HP INTERNAL 325,0,0,0,TONER
PRO735,TONER HP INTERNAL P 1005,0,0,0,TONER
PRO736,TONER HP INTERNAL P2035,0,0,0,TONER
PRO737,TONER JET PRINT INTERNAL CE 285 A,0,0,0,TONER
PRO738,TONER JET PRINT INTERNAL HP 1020,0,0,0,TONER
PRO739,TRANSPORTATION :-,0,0,0,TRANSPORTATION
PRO740,TV REMORT  PHILIPS,0,0,0,TVREMORT
PRO741,TV REMORT REMOTE GENERAL AC,0,0,0,TVREMORT
PRO742,TV REMORT SAMSUNG,0,0,0,TVREMORT
PRO743,TV REMORT LG,0,0,0,TVREMORT
PRO744,TV REMORT SONY,0,0,0,TVREMORT
PRO745,TV REMORT SO GOOD,0,0,0,TVREMORT
PRO746,TV CHINA LED 17 INCH,0,0,0,TV
PRO747,TV HIFI MEDIA,0,0,0,TV
PRO748,TV LG LED 32 INCH LH500 D,0,0,0,TV
PRO749,TV LG LED 43 INCH LH548V,0,0,0,TV
PRO750,TV LG LED 49 INCH LF510T,0,0,0,TV
PRO751,TV PANASONIC LED 32 INCH C 400 S,0,0,0,TV
PRO752,TV PANASONIC LED 32 INCH CS 510 S,0,0,0,TV
PRO753,TV PANASONIC LED 40 INCH C 400 S,0,0,0,TV
PRO754,TV SAMSUNG LED 32 INCH J 4003,0,0,0,TV
PRO755,TV SAMSUNG LED 32 INCH J4303,0,0,0,TV
PRO756,TV SAMSUNG LED 40 INCH J 5000,0,0,0,TV
PRO757,TV SAMSUNG LED 40 INCH J 5200,0,0,0,TV
PRO758,TV SAMSUNG LED 43 INCH K5500,0,0,0,TV
PRO759,TV SAMSUNG LED 48 INCH J 5200,0,0,0,TV
PRO760,TV SAMSUNG LED 55 INCH JU 6400,0,0,0,TV
PRO761,TV SOGOOD NONBRAND 32 INCH,0,0,0,TV
PRO762,TV SOGOOD NONBRAND 32 INCH CURVED,0,0,0,TV
PRO763,TV SOGOOD NONBRAND 43 INCH,0,0,0,TV
PRO764,TV SOGOOD NONBRAND 50 INCH SMART CURVED,0,0,0,TV
PRO765,TV SOGOOD NONBRAND 55 INCH SMART CURVED,0,0,0,TV
PRO766,TV SONY LED 32 INCH R302 D,0,0,0,TV
PRO767,TV SONY LED 32 INCH R502C,0,0,0,TV
PRO768,TV SONY LED 32 INCH W602 D,0,0,0,TV
PRO769,TV SONY LED 40 INCH R 352,0,0,0,TV
PRO770,TV SONY LED 40 INCH R352 D,0,0,0,TV
PRO771,TV SONY LED 40 INCH W 652 D,0,0,0,TV
PRO772,TV SONY LED 43 INCH W800C ANDR.,0,0,0,TV
PRO773,TV SONY LED 48 INCH R550C,0,0,0,TV
PRO774,TV SONY LED 49 inch W 750 D,0,0,0,TV
PRO775,TV SONY LED 49 INCH X8000C 4K,0,0,0,TV
PRO776,TV SONY LED 55 INCH W800C,0,0,0,TV
PRO777,TV SONY LED 55 INCH X8500D,0,0,0,TV
PRO778,TV BOX/CARD GADMEI ANDROID NONE,0,0,0,TVBOXCARD
PRO779,TV BOX/CARD GADMEI USB UTV382E,0,0,0,TVBOXCARD
PRO780,TV BOX/CARD NEX BOX NEXBOX A96X,0,0,0,TVBOXCARD
PRO781,TV BOX/CARD NEX SMART NEX SMART D32,0,0,0,TVBOXCARD
PRO782,TV WALL MOUNT WALL MOUNT 14INCH-42 INCH,0,0,0,WALLMOUNT
PRO783,TV WALL MOUNT WALL MOUNT 22INCH-42INCH,0,0,0,WALLMOUNT
PRO784,TV WALL MOUNT WALL MOUNT 32INCH-80INCH,0,0,0,WALLMOUNT
PRO785,TV WALL MOUNT WALL MOUNT AC ASTOPAR,0,0,0,WALLMOUNT
PRO786,VEDIO CAMERA SONY USB CX-405,0,0,0,VEDIOCAMERA
PRO787,VR PARK VR 3,0,0,0,VRPARK
PRO788,VR PARK WIRELESS REMORT,0,0,0,VRPARK
PRO789,WIFI ROUTER TP LINK WIRELESS 150 Mbps,0,0,0,ROUTER
PRO790,WIFI ROUTER TENDA WIRELESS F3,0,0,0,ROUTER
